# -19.66611488335333, 0, 6.31002221664667
(-16.163729, 1.168062, 6.138976), (-16.137281, 1.165427, 6.235211), (-16.140429, 1.158525, 6.132372)
(-16.598644, 0.600399, 6.140691), (-16.442158, 0.611111, 6.141918), (-16.44293, 0.620598, 5.989379)
(-16.598644, 0.600399, 6.140691), (-16.59798, 0.592096, 6.293404), (-16.442158, 0.611111, 6.141918)
(-16.442158, 0.611111, 6.141918), (-16.285448, 0.620256, 6.143081), (-16.286104, 0.629442, 5.990589)
(-16.442158, 0.611111, 6.141918), (-16.441654, 0.603228, 6.2946), (-16.285448, 0.620256, 6.143081)
(-16.285448, 0.620256, 6.143081), (-16.128481, 0.627667, 6.144153), (-16.129044, 0.636564, 5.991707)
(-16.285448, 0.620256, 6.143081), (-16.285097, 0.612814, 6.29575), (-16.128481, 0.627667, 6.144153)
(-16.128481, 0.627667, 6.144153), (-15.971228, 0.633168, 6.145112), (-15.971708, 0.641791, 5.992705)
(-16.128481, 0.627667, 6.144153), (-16.128258, 0.62066, 6.296803), (-15.971228, 0.633168, 6.145112)
(-16.211977, 1.168062, 6.152099), (-16.260221, 1.168062, 6.165223), (-16.185505, 1.165427, 6.248425)
(-16.260221, 1.168062, 6.165223), (-16.286205, 1.170794, 6.068659), (-16.309654, 1.161257, 6.074714)
(-16.260221, 1.168062, 6.165223), (-16.233727, 1.165427, 6.261639), (-16.185505, 1.165427, 6.248425)
(-16.283657, 1.158525, 6.171332), (-16.260221, 1.168062, 6.165223), (-16.309654, 1.161257, 6.074714)
(-16.283657, 1.158525, 6.171332), (-16.309654, 1.161257, 6.074714), (-16.457884, 1.161257, 6.114687)
(-16.46558, 0.403358, 6.199819), (-16.51672, 1.168062, 6.234992), (-16.491716, 0.406098, 6.102513)
(-16.431805, 1.158525, 6.211628), (-16.283657, 1.158525, 6.171332), (-16.457884, 1.161257, 6.114687)
(-16.431805, 1.158525, 6.211628), (-16.457884, 1.161257, 6.114687), (-16.480644, 1.170793, 6.121093)
(-16.454546, 1.168062, 6.218081), (-16.431805, 1.158525, 6.211628), (-16.480644, 1.170793, 6.121093)
(-16.454546, 1.168062, 6.218081), (-16.480644, 1.170793, 6.121093), (-16.542854, 1.170793, 6.137869)
(-16.113995, 1.15589, 6.228568), (-15.965925, 1.15589, 6.187995), (-15.992283, 1.158525, 6.092076)
(-16.113995, 1.15589, 6.228568), (-16.087452, 1.153275, 6.324742), (-15.965925, 1.15589, 6.187995)
(-16.51672, 1.168062, 6.234992), (-16.454546, 1.168062, 6.218081), (-16.542854, 1.170793, 6.137869)
(-16.51672, 1.168062, 6.234992), (-16.542854, 1.170793, 6.137869), (-16.491716, 0.406098, 6.102513)
(-16.137281, 1.165427, 6.235211), (-16.163729, 1.168062, 6.138976), (-16.185505, 1.165427, 6.248425)
(-16.137281, 1.165427, 6.235211), (-16.113995, 1.15589, 6.228568), (-16.140429, 1.158525, 6.132372)
(-16.137281, 1.165427, 6.235211), (-16.185505, 1.165427, 6.248425), (-16.158928, 1.162812, 6.344725)
(-16.137281, 1.165427, 6.235211), (-16.110729, 1.162812, 6.331424), (-16.113995, 1.15589, 6.228568)
(-16.185505, 1.165427, 6.248425), (-16.233727, 1.165427, 6.261639), (-16.158928, 1.162812, 6.344725)
(-16.233727, 1.165427, 6.261639), (-16.260221, 1.168062, 6.165223), (-16.283657, 1.158525, 6.171332)
(-16.233727, 1.165427, 6.261639), (-16.207127, 1.162812, 6.358026), (-16.158928, 1.162812, 6.344725)
(-16.257149, 1.15589, 6.267795), (-16.233727, 1.165427, 6.261639), (-16.283657, 1.158525, 6.171332)
(-16.257149, 1.15589, 6.267795), (-16.283657, 1.158525, 6.171332), (-16.431805, 1.158525, 6.211628)
(-16.59798, 0.592096, 6.293404), (-16.441654, 0.603228, 6.2946), (-16.442158, 0.611111, 6.141918)
(-16.59798, 0.592096, 6.293404), (-16.597593, 0.585372, 6.446309), (-16.441654, 0.603228, 6.2946)
(-16.441654, 0.603228, 6.2946), (-16.441454, 0.597026, 6.447512), (-16.285097, 0.612814, 6.29575)
(-16.441654, 0.603228, 6.2946), (-16.285097, 0.612814, 6.29575), (-16.285448, 0.620256, 6.143081)
(-16.285097, 0.612814, 6.29575), (-16.285065, 0.607155, 6.448661), (-16.128258, 0.62066, 6.296803)
(-16.285097, 0.612814, 6.29575), (-16.128258, 0.62066, 6.296803), (-16.128481, 0.627667, 6.144153)
(-16.128258, 0.62066, 6.296803), (-16.128387, 0.615564, 6.449756), (-15.971118, 0.626597, 6.297749)
(-16.128258, 0.62066, 6.296803), (-15.971118, 0.626597, 6.297749), (-15.971228, 0.633168, 6.145112)
(-16.438951, 0.400716, 6.296865), (-16.490093, 1.165427, 6.331887), (-16.46558, 0.403358, 6.199819)
(-16.405216, 1.15589, 6.308368), (-16.257149, 1.15589, 6.267795), (-16.431805, 1.158525, 6.211628)
(-16.405216, 1.15589, 6.308368), (-16.431805, 1.158525, 6.211628), (-16.454546, 1.168062, 6.218081)
(-16.427952, 1.165427, 6.314859), (-16.405216, 1.15589, 6.308368), (-16.454546, 1.168062, 6.218081)
(-16.427952, 1.165427, 6.314859), (-16.454546, 1.168062, 6.218081), (-16.51672, 1.168062, 6.234992)
(-16.087452, 1.153275, 6.324742), (-15.939457, 1.153275, 6.283902), (-15.965925, 1.15589, 6.187995)
(-16.087452, 1.153275, 6.324742), (-16.060911, 1.150659, 6.420916), (-15.939457, 1.153275, 6.283902)
(-16.110729, 1.162812, 6.331424), (-16.137281, 1.165427, 6.235211), (-16.158928, 1.162812, 6.344725)
(-16.110729, 1.162812, 6.331424), (-16.087452, 1.153275, 6.324742), (-16.113995, 1.15589, 6.228568)
(-16.110729, 1.162812, 6.331424), (-16.158928, 1.162812, 6.344725), (-16.132351, 1.160196, 6.441025)
(-16.110729, 1.162812, 6.331424), (-16.084179, 1.160197, 6.427637), (-16.087452, 1.153275, 6.324742)
(-16.490093, 1.165427, 6.331887), (-16.427952, 1.165427, 6.314859), (-16.51672, 1.168062, 6.234992)
(-16.490093, 1.165427, 6.331887), (-16.51672, 1.168062, 6.234992), (-16.46558, 0.403358, 6.199819)
(-16.158928, 1.162812, 6.344725), (-16.207127, 1.162812, 6.358026), (-16.132351, 1.160196, 6.441025)
(-16.207127, 1.162812, 6.358026), (-16.233727, 1.165427, 6.261639), (-16.257149, 1.15589, 6.267795)
(-16.207127, 1.162812, 6.358026), (-16.180525, 1.160196, 6.454412), (-16.132351, 1.160196, 6.441025)
(-16.230537, 1.153275, 6.364227), (-16.207127, 1.162812, 6.358026), (-16.257149, 1.15589, 6.267795)
(-16.230537, 1.153275, 6.364227), (-16.257149, 1.15589, 6.267795), (-16.405216, 1.15589, 6.308368)
(-16.41222, 0.398094, 6.393858), (-16.463366, 1.162812, 6.428736), (-16.438951, 0.400716, 6.296865)
(-16.378532, 1.153274, 6.405066), (-16.230537, 1.153275, 6.364227), (-16.405216, 1.15589, 6.308368)
(-16.378532, 1.153274, 6.405066), (-16.405216, 1.15589, 6.308368), (-16.427952, 1.165427, 6.314859)
(-16.401257, 1.162812, 6.411596), (-16.378532, 1.153274, 6.405066), (-16.427952, 1.165427, 6.314859)
(-16.401257, 1.162812, 6.411596), (-16.427952, 1.165427, 6.314859), (-16.490093, 1.165427, 6.331887)
(-16.060911, 1.150659, 6.420916), (-15.912991, 1.150659, 6.379809), (-15.939457, 1.153275, 6.283902)
(-16.060911, 1.150659, 6.420916), (-16.034092, 1.148094, 6.51703), (-15.912991, 1.150659, 6.379809)
(-16.084179, 1.160197, 6.427637), (-16.110729, 1.162812, 6.331424), (-16.132351, 1.160196, 6.441025)
(-16.084179, 1.160197, 6.427637), (-16.060911, 1.150659, 6.420916), (-16.087452, 1.153275, 6.324742)
(-16.084179, 1.160197, 6.427637), (-16.132351, 1.160196, 6.441025), (-16.105497, 1.157631, 6.537255)
(-16.084179, 1.160197, 6.427637), (-16.057346, 1.157631, 6.523787), (-16.060911, 1.150659, 6.420916)
(-16.463366, 1.162812, 6.428736), (-16.401257, 1.162812, 6.411596), (-16.490093, 1.165427, 6.331887)
(-16.463366, 1.162812, 6.428736), (-16.490093, 1.165427, 6.331887), (-16.438951, 0.400716, 6.296865)
(-16.132351, 1.160196, 6.441025), (-16.180525, 1.160196, 6.454412), (-16.105497, 1.157631, 6.537255)
(-16.597593, 0.585372, 6.446309), (-16.441454, 0.597026, 6.447512), (-16.441654, 0.603228, 6.2946)
(-16.597593, 0.585372, 6.446309), (-16.597483, 0.580242, 6.599473), (-16.441454, 0.597026, 6.447512)
(-16.441454, 0.597026, 6.447512), (-16.285065, 0.607155, 6.448661), (-16.285097, 0.612814, 6.29575)
(-16.441454, 0.597026, 6.447512), (-16.441549, 0.592498, 6.600731), (-16.285065, 0.607155, 6.448661)
(-16.285065, 0.607155, 6.448661), (-16.128387, 0.615564, 6.449756), (-16.128258, 0.62066, 6.296803)
(-16.285065, 0.607155, 6.448661), (-16.285347, 0.603252, 6.601947), (-16.128387, 0.615564, 6.449756)
(-16.128387, 0.615564, 6.449756), (-15.971385, 0.622079, 6.45069), (-15.971118, 0.626597, 6.297749)
(-16.128387, 0.615564, 6.449756), (-16.128843, 0.612313, 6.603055), (-15.971385, 0.622079, 6.45069)
(-16.180525, 1.160196, 6.454412), (-16.207127, 1.162812, 6.358026), (-16.230537, 1.153275, 6.364227)
(-16.180525, 1.160196, 6.454412), (-16.153652, 1.157631, 6.550723), (-16.105497, 1.157631, 6.537255)
(-16.203922, 1.150659, 6.460658), (-16.180525, 1.160196, 6.454412), (-16.230537, 1.153275, 6.364227)
(-16.203922, 1.150659, 6.460658), (-16.230537, 1.153275, 6.364227), (-16.378532, 1.153274, 6.405066)
(-16.38549, 0.395473, 6.490851), (-16.436638, 1.160196, 6.525584), (-16.41222, 0.398094, 6.393858)
(-16.351845, 1.150659, 6.501765), (-16.203922, 1.150659, 6.460658), (-16.378532, 1.153274, 6.405066)
(-16.351845, 1.150659, 6.501765), (-16.378532, 1.153274, 6.405066), (-16.401257, 1.162812, 6.411596)
(-16.374556, 1.160196, 6.508332), (-16.351845, 1.150659, 6.501765), (-16.401257, 1.162812, 6.411596)
(-16.374556, 1.160196, 6.508332), (-16.401257, 1.162812, 6.411596), (-16.463366, 1.162812, 6.428736)
(-16.034092, 1.148094, 6.51703), (-15.886242, 1.148094, 6.475677), (-15.912991, 1.150659, 6.379809)
(-16.034092, 1.148094, 6.51703), (-16.007015, 1.145574, 6.613096), (-15.886242, 1.148094, 6.475677)
(-16.057346, 1.157631, 6.523787), (-16.084179, 1.160197, 6.427637), (-16.105497, 1.157631, 6.537255)
(-16.057346, 1.157631, 6.523787), (-16.034092, 1.148094, 6.51703), (-16.060911, 1.150659, 6.420916)
(-16.057346, 1.157631, 6.523787), (-16.105497, 1.157631, 6.537255), (-16.078392, 1.155111, 6.633429)
(-16.057346, 1.157631, 6.523787), (-16.03026, 1.155111, 6.619887), (-16.034092, 1.148094, 6.51703)
(-16.436638, 1.160196, 6.525584), (-16.374556, 1.160196, 6.508332), (-16.463366, 1.162812, 6.428736)
(-16.436638, 1.160196, 6.525584), (-16.463366, 1.162812, 6.428736), (-16.41222, 0.398094, 6.393858)
(-16.105497, 1.157631, 6.537255), (-16.153652, 1.157631, 6.550723), (-16.078392, 1.155111, 6.633429)
(-16.153652, 1.157631, 6.550723), (-16.180525, 1.160196, 6.454412), (-16.203922, 1.150659, 6.460658)
(-16.153652, 1.157631, 6.550723), (-16.126522, 1.155111, 6.64697), (-16.078392, 1.155111, 6.633429)
(-16.177036, 1.148094, 6.55701), (-16.153652, 1.157631, 6.550723), (-16.203922, 1.150659, 6.460658)
(-16.177036, 1.148094, 6.55701), (-16.203922, 1.150659, 6.460658), (-16.351845, 1.150659, 6.501765)
(-16.358494, 0.392902, 6.587719), (-16.409641, 1.157631, 6.622321), (-16.38549, 0.395473, 6.490851)
(-16.324892, 1.148094, 6.598363), (-16.177036, 1.148094, 6.55701), (-16.351845, 1.150659, 6.501765)
(-16.324892, 1.148094, 6.598363), (-16.351845, 1.150659, 6.501765), (-16.374556, 1.160196, 6.508332)
(-16.597483, 0.580242, 6.599473), (-16.597641, 0.57667, 6.75303), (-16.441549, 0.592498, 6.600731)
(-16.597483, 0.580242, 6.599473), (-16.441549, 0.592498, 6.600731), (-16.441454, 0.597026, 6.447512)
(-16.441549, 0.592498, 6.600731), (-16.441916, 0.589542, 6.754382), (-16.285347, 0.603252, 6.601947)
(-16.441549, 0.592498, 6.600731), (-16.285347, 0.603252, 6.601947), (-16.285065, 0.607155, 6.448661)
(-16.285347, 0.603252, 6.601947), (-16.285902, 0.60094, 6.755658), (-16.128843, 0.612313, 6.603055)
(-16.285347, 0.603252, 6.601947), (-16.128843, 0.612313, 6.603055), (-16.128387, 0.615564, 6.449756)
(-16.128843, 0.612313, 6.603055), (-16.129585, 0.610702, 6.756815), (-15.972009, 0.619524, 6.604008)
(-16.128843, 0.612313, 6.603055), (-15.972009, 0.619524, 6.604008), (-15.971385, 0.622079, 6.45069)
(-16.347593, 1.157631, 6.604966), (-16.324892, 1.148094, 6.598363), (-16.374556, 1.160196, 6.508332)
(-16.347593, 1.157631, 6.604966), (-16.374556, 1.160196, 6.508332), (-16.436638, 1.160196, 6.525584)
(-16.007015, 1.145574, 6.613096), (-15.859226, 1.145574, 6.571516), (-15.886242, 1.148094, 6.475677)
(-16.007015, 1.145574, 6.613096), (-15.979939, 1.143054, 6.709156), (-15.859226, 1.145574, 6.571516)
(-16.03026, 1.155111, 6.619887), (-16.057346, 1.157631, 6.523787), (-16.078392, 1.155111, 6.633429)
(-16.03026, 1.155111, 6.619887), (-16.007015, 1.145574, 6.613096), (-16.034092, 1.148094, 6.51703)
(-16.03026, 1.155111, 6.619887), (-16.078392, 1.155111, 6.633429), (-16.051287, 1.152591, 6.729596)
(-16.03026, 1.155111, 6.619887), (-16.003178, 1.152591, 6.71598), (-16.007015, 1.145574, 6.613096)
(-16.409641, 1.157631, 6.622321), (-16.347593, 1.157631, 6.604966), (-16.436638, 1.160196, 6.525584)
(-16.409641, 1.157631, 6.622321), (-16.436638, 1.160196, 6.525584), (-16.38549, 0.395473, 6.490851)
(-16.078392, 1.155111, 6.633429), (-16.126522, 1.155111, 6.64697), (-16.051287, 1.152591, 6.729596)
# -15.659493483353337, 0, 6.31002221664667
(-15.971708, 0.641791, 5.992705), (-15.971228, 0.633168, 6.145112), (-15.814094, 0.644889, 5.993562)
(-15.971708, 0.641791, 5.992705), (-15.814094, 0.644889, 5.993562), (-15.814934, 0.655283, 5.841369)
(-15.814094, 0.644889, 5.993562), (-15.813673, 0.636549, 6.145943), (-15.656186, 0.645637, 5.994245)
(-15.814094, 0.644889, 5.993562), (-15.656186, 0.645637, 5.994245), (-15.657025, 0.655899, 5.842068)
(-15.656186, 0.645637, 5.994245), (-15.655786, 0.637614, 6.14661), (-15.497962, 0.643895, 5.994731)
(-15.656186, 0.645637, 5.994245), (-15.497962, 0.643895, 5.994731), (-15.498856, 0.653968, 5.842535)
(-15.497962, 0.643895, 5.994731), (-15.497543, 0.63618, 6.147101), (-15.339417, 0.639491, 5.994994)
(-15.497962, 0.643895, 5.994731), (-15.339417, 0.639491, 5.994994), (-15.340401, 0.649393, 5.842753)
(-15.339417, 0.639491, 5.994994), (-15.338942, 0.632058, 6.147394), (-15.180576, 0.632248, 5.994987)
(-15.339417, 0.639491, 5.994994), (-15.180576, 0.632248, 5.994987), (-15.181702, 0.64197, 5.842662)
(-15.912889, 1.168062, 6.070745), (-15.987104, 0.364326, 6.068584), (-16.012962, 0.367067, 5.972307)
(-15.912889, 1.168062, 6.070745), (-15.88657, 1.165427, 6.166512), (-15.987104, 0.364326, 6.068584)
(-15.969404, 1.168062, 6.086118), (-15.912889, 1.168062, 6.070745), (-15.938667, 1.170794, 5.974939)
(-15.969404, 1.168062, 6.086118), (-15.943058, 1.165427, 6.181991), (-15.912889, 1.168062, 6.070745)
(-15.992283, 1.158525, 6.092076), (-15.969404, 1.168062, 6.086118), (-15.995216, 1.170794, 5.990189)
(-15.992283, 1.158525, 6.092076), (-15.965925, 1.15589, 6.187995), (-15.969404, 1.168062, 6.086118)
(-15.971228, 0.633168, 6.145112), (-15.813673, 0.636549, 6.145943), (-15.814094, 0.644889, 5.993562)
(-15.971228, 0.633168, 6.145112), (-15.971118, 0.626597, 6.297749), (-15.813673, 0.636549, 6.145943)
(-15.813673, 0.636549, 6.145943), (-15.655786, 0.637614, 6.14661), (-15.656186, 0.645637, 5.994245)
(-15.813673, 0.636549, 6.145943), (-15.813646, 0.630432, 6.298557), (-15.655786, 0.637614, 6.14661)
(-15.655786, 0.637614, 6.14661), (-15.497543, 0.63618, 6.147101), (-15.497962, 0.643895, 5.994731)
(-15.655786, 0.637614, 6.14661), (-15.655821, 0.631957, 6.299225), (-15.497543, 0.63618, 6.147101)
(-15.497543, 0.63618, 6.147101), (-15.338942, 0.632058, 6.147394), (-15.339417, 0.639491, 5.994994)
(-15.497543, 0.63618, 6.147101), (-15.497602, 0.630975, 6.299721), (-15.338942, 0.632058, 6.147394)
(-15.338942, 0.632058, 6.147394), (-15.179989, 0.625071, 6.14745), (-15.180576, 0.632248, 5.994987)
(-15.338942, 0.632058, 6.147394), (-15.338976, 0.62727, 6.300037), (-15.179989, 0.625071, 6.14745)
(-15.88657, 1.165427, 6.166512), (-15.96072, 0.361684, 6.16475), (-15.987104, 0.364326, 6.068584)
(-15.88657, 1.165427, 6.166512), (-15.860142, 1.162812, 6.262274), (-15.96072, 0.361684, 6.16475)
(-15.943058, 1.165427, 6.181991), (-15.88657, 1.165427, 6.166512), (-15.912889, 1.168062, 6.070745)
(-15.943058, 1.165427, 6.181991), (-15.916599, 1.162812, 6.277854), (-15.88657, 1.165427, 6.166512)
(-15.965925, 1.15589, 6.187995), (-15.943058, 1.165427, 6.181991), (-15.969404, 1.168062, 6.086118)
(-15.965925, 1.15589, 6.187995), (-15.939457, 1.153275, 6.283902), (-15.943058, 1.165427, 6.181991)
(-15.860142, 1.162812, 6.262274), (-15.934223, 0.359062, 6.260893), (-15.96072, 0.361684, 6.16475)
(-15.860142, 1.162812, 6.262274), (-15.833714, 1.160197, 6.358035), (-15.934223, 0.359062, 6.260893)
(-15.916599, 1.162812, 6.277854), (-15.860142, 1.162812, 6.262274), (-15.88657, 1.165427, 6.166512)
(-15.916599, 1.162812, 6.277854), (-15.890148, 1.160197, 6.373717), (-15.860142, 1.162812, 6.262274)
(-15.939457, 1.153275, 6.283902), (-15.916599, 1.162812, 6.277854), (-15.943058, 1.165427, 6.181991)
(-15.939457, 1.153275, 6.283902), (-15.912991, 1.150659, 6.379809), (-15.916599, 1.162812, 6.277854)
(-15.971118, 0.626597, 6.297749), (-15.813646, 0.630432, 6.298557), (-15.813673, 0.636549, 6.145943)
(-15.971118, 0.626597, 6.297749), (-15.971385, 0.622079, 6.45069), (-15.813646, 0.630432, 6.298557)
(-15.813646, 0.630432, 6.298557), (-15.814034, 0.626511, 6.451492), (-15.655821, 0.631957, 6.299225)
(-15.813646, 0.630432, 6.298557), (-15.655821, 0.631957, 6.299225), (-15.655786, 0.637614, 6.14661)
(-15.655821, 0.631957, 6.299225), (-15.656299, 0.628652, 6.452156), (-15.497602, 0.630975, 6.299721)
(-15.655821, 0.631957, 6.299225), (-15.497602, 0.630975, 6.299721), (-15.497543, 0.63618, 6.147101)
(-15.497602, 0.630975, 6.299721), (-15.498137, 0.628238, 6.452684), (-15.338976, 0.62727, 6.300037)
(-15.497602, 0.630975, 6.299721), (-15.338976, 0.62727, 6.300037), (-15.338942, 0.632058, 6.147394)
(-15.338976, 0.62727, 6.300037), (-15.179935, 0.620651, 6.300143), (-15.179989, 0.625071, 6.14745)
(-15.338976, 0.62727, 6.300037), (-15.339525, 0.625115, 6.453013), (-15.179935, 0.620651, 6.300143)
(-15.833714, 1.160197, 6.358035), (-15.907732, 0.35644, 6.357037), (-15.934223, 0.359062, 6.260893)
(-15.833714, 1.160197, 6.358035), (-15.807003, 1.157631, 6.453768), (-15.907732, 0.35644, 6.357037)
(-15.890148, 1.160197, 6.373717), (-15.833714, 1.160197, 6.358035), (-15.860142, 1.162812, 6.262274)
(-15.890148, 1.160197, 6.373717), (-15.863407, 1.157631, 6.469544), (-15.833714, 1.160197, 6.358035)
(-15.912991, 1.150659, 6.379809), (-15.890148, 1.160197, 6.373717), (-15.916599, 1.162812, 6.277854)
(-15.912991, 1.150659, 6.379809), (-15.886242, 1.148094, 6.475677), (-15.890148, 1.160197, 6.373717)
(-15.971385, 0.622079, 6.45069), (-15.814034, 0.626511, 6.451492), (-15.813646, 0.630432, 6.298557)
(-15.971385, 0.622079, 6.45069), (-15.972009, 0.619524, 6.604008), (-15.814034, 0.626511, 6.451492)
(-15.814034, 0.626511, 6.451492), (-15.656299, 0.628652, 6.452156), (-15.655821, 0.631957, 6.299225)
(-15.814034, 0.626511, 6.451492), (-15.814802, 0.624673, 6.604834), (-15.656299, 0.628652, 6.452156)
(-15.656299, 0.628652, 6.452156), (-15.498137, 0.628238, 6.452684), (-15.497602, 0.630975, 6.299721)
(-15.656299, 0.628652, 6.452156), (-15.65719, 0.62753, 6.60553), (-15.498137, 0.628238, 6.452684)
(-15.498137, 0.628238, 6.452684), (-15.339525, 0.625115, 6.453013), (-15.338976, 0.62727, 6.300037)
(-15.498137, 0.628238, 6.452684), (-15.49912, 0.62786, 6.606064), (-15.339525, 0.625115, 6.453013)
(-15.339525, 0.625115, 6.453013), (-15.180441, 0.618993, 6.453154), (-15.179935, 0.620651, 6.300143)
(-15.339525, 0.625115, 6.453013), (-15.340562, 0.625448, 6.606412), (-15.180441, 0.618993, 6.453154)
(-15.807003, 1.157631, 6.453768), (-15.880955, 0.353869, 6.453121), (-15.907732, 0.35644, 6.357037)
(-15.807003, 1.157631, 6.453768), (-15.780022, 1.155111, 6.549482), (-15.880955, 0.353869, 6.453121)
(-15.863407, 1.157631, 6.469544), (-15.807003, 1.157631, 6.453768), (-15.833714, 1.160197, 6.358035)
(-15.863407, 1.157631, 6.469544), (-15.836403, 1.155111, 6.565345), (-15.807003, 1.157631, 6.453768)
(-15.886242, 1.148094, 6.475677), (-15.863407, 1.157631, 6.469544), (-15.890148, 1.160197, 6.373717)
(-15.886242, 1.148094, 6.475677), (-15.859226, 1.145574, 6.571516), (-15.863407, 1.157631, 6.469544)
(-15.780022, 1.155111, 6.549482), (-15.85392, 0.351343, 6.549158), (-15.880955, 0.353869, 6.453121)
(-15.780022, 1.155111, 6.549482), (-15.753048, 1.152591, 6.645189), (-15.85392, 0.351343, 6.549158)
(-15.836403, 1.155111, 6.565345), (-15.780022, 1.155111, 6.549482), (-15.807003, 1.157631, 6.453768)
(-15.836403, 1.155111, 6.565345), (-15.809404, 1.152591, 6.661138), (-15.780022, 1.155111, 6.549482)
(-15.859226, 1.145574, 6.571516), (-15.836403, 1.155111, 6.565345), (-15.863407, 1.157631, 6.469544)
(-15.859226, 1.145574, 6.571516), (-15.832216, 1.143054, 6.667346), (-15.836403, 1.155111, 6.565345)
(-15.972009, 0.619524, 6.604008), (-15.972928, 0.618675, 6.75782), (-15.814802, 0.624673, 6.604834)
(-15.972009, 0.619524, 6.604008), (-15.814802, 0.624673, 6.604834), (-15.814034, 0.626511, 6.451492)
(-15.814802, 0.624673, 6.604834), (-15.815884, 0.624616, 6.758699), (-15.65719, 0.62753, 6.60553)
(-15.814802, 0.624673, 6.604834), (-15.65719, 0.62753, 6.60553), (-15.656299, 0.628652, 6.452156)
(-15.65719, 0.62753, 6.60553), (-15.658418, 0.628319, 6.759414), (-15.49912, 0.62786, 6.606064)
(-15.65719, 0.62753, 6.60553), (-15.49912, 0.62786, 6.606064), (-15.498137, 0.628238, 6.452684)
(-15.49912, 0.62786, 6.606064), (-15.500477, 0.62949, 6.759975), (-15.340562, 0.625448, 6.606412)
(-15.49912, 0.62786, 6.606064), (-15.340562, 0.625448, 6.606412), (-15.339525, 0.625115, 6.453013)
(-15.340562, 0.625448, 6.606412), (-15.342015, 0.627909, 6.760345), (-15.181474, 0.619944, 6.606584)
(-15.340562, 0.625448, 6.606412), (-15.181474, 0.619944, 6.606584), (-15.180441, 0.618993, 6.453154)
# -14.991723250020002, 0, 6.31002221664667
(-14.702761, 0.592687, 5.992927), (-14.701442, 0.585713, 6.145755), (-14.543318, 0.573429, 5.991458)
(-14.702761, 0.592687, 5.992927), (-14.543318, 0.573429, 5.991458), (-14.545567, 0.582808, 5.838515)
(-14.862188, 0.608881, 5.993985), (-14.861169, 0.601987, 6.146676), (-14.702761, 0.592687, 5.992927)
(-14.862188, 0.608881, 5.993985), (-14.702761, 0.592687, 5.992927), (-14.704659, 0.602021, 5.840147)
(-15.021479, 0.622061, 5.994664), (-15.020705, 0.615087, 6.147228), (-14.862188, 0.608881, 5.993985)
(-15.021479, 0.622061, 5.994664), (-14.862188, 0.608881, 5.993985), (-14.863764, 0.618281, 5.841379)
(-15.180576, 0.632248, 5.994987), (-15.179989, 0.625071, 6.14745), (-15.021479, 0.622061, 5.994664)
(-15.180576, 0.632248, 5.994987), (-15.021479, 0.622061, 5.994664), (-15.022797, 0.631609, 5.842218)
(-14.701442, 0.585713, 6.145755), (-14.54167, 0.566196, 6.144415), (-14.543318, 0.573429, 5.991458)
(-14.701442, 0.585713, 6.145755), (-14.700676, 0.581534, 6.298764), (-14.54167, 0.566196, 6.144415)
(-14.861169, 0.601987, 6.146676), (-14.701442, 0.585713, 6.145755), (-14.702761, 0.592687, 5.992927)
(-14.861169, 0.601987, 6.146676), (-14.860725, 0.597917, 6.29956), (-14.701442, 0.585713, 6.145755)
(-15.020705, 0.615087, 6.147228), (-14.861169, 0.601987, 6.146676), (-14.862188, 0.608881, 5.993985)
(-15.020705, 0.615087, 6.147228), (-15.020503, 0.61092, 6.300001), (-14.861169, 0.601987, 6.146676)
(-15.179989, 0.625071, 6.14745), (-15.020705, 0.615087, 6.147228), (-15.021479, 0.622061, 5.994664)
(-15.179989, 0.625071, 6.14745), (-15.179935, 0.620651, 6.300143), (-15.020705, 0.615087, 6.147228)
(-14.700676, 0.581534, 6.298764), (-14.540503, 0.561708, 6.297564), (-14.54167, 0.566196, 6.144415)
(-14.700676, 0.581534, 6.298764), (-14.700538, 0.580283, 6.452035), (-14.540503, 0.561708, 6.297564)
(-14.860725, 0.597917, 6.29956), (-14.860892, 0.596753, 6.452723), (-14.700676, 0.581534, 6.298764)
(-14.860725, 0.597917, 6.29956), (-14.700676, 0.581534, 6.298764), (-14.701442, 0.585713, 6.145755)
(-15.020503, 0.61092, 6.300001), (-15.020885, 0.609626, 6.453074), (-14.860725, 0.597917, 6.29956)
(-15.020503, 0.61092, 6.300001), (-14.860725, 0.597917, 6.29956), (-14.861169, 0.601987, 6.146676)
(-15.179935, 0.620651, 6.300143), (-15.180441, 0.618993, 6.453154), (-15.020503, 0.61092, 6.300001)
(-15.179935, 0.620651, 6.300143), (-15.020503, 0.61092, 6.300001), (-15.020705, 0.615087, 6.147228)
(-14.700538, 0.580283, 6.452035), (-14.539968, 0.560103, 6.450949), (-14.540503, 0.561708, 6.297564)
(-14.700538, 0.580283, 6.452035), (-14.701056, 0.581898, 6.60567), (-14.539968, 0.560103, 6.450949)
(-14.860892, 0.596753, 6.452723), (-14.700538, 0.580283, 6.452035), (-14.700676, 0.581534, 6.298764)
(-14.860892, 0.596753, 6.452723), (-14.861678, 0.598406, 6.606275), (-14.700538, 0.580283, 6.452035)
(-15.020885, 0.609626, 6.453074), (-14.860892, 0.596753, 6.452723), (-14.860725, 0.597917, 6.29956)
(-15.020885, 0.609626, 6.453074), (-15.021839, 0.611028, 6.606558), (-14.860892, 0.596753, 6.452723)
