# -5.95952630002, 0, -5.95647930002
17099, 2094, 32628
2095, 32836, 17099
2095, 17099, 50787
17100, 50759, 2095
17100, 2095, 32617
2096, 32825, 17100
2096, 17100, 50797
17101, 50760, 2096
17101, 2096, 32606
2097, 32814, 17101
2097, 17101, 50807
17102, 50761, 2097
17102, 2097, 32595
2098, 32803, 17102
2098, 17102, 50817
17103, 50762, 2098
17103, 2098, 32584
2099, 32792, 17103
2099, 17103, 50827
17104, 50763, 2099
17104, 2099, 32573
28151, 53247, 28268
28151, 2301, 53247
53257, 28151, 7504
53257, 17306, 28151
53247, 28162, 7514
53247, 17305, 28162
28140, 53257, 28258
28140, 2302, 53257
28162, 53237, 28278
28162, 2300, 53237
53217, 28195, 7544
53217, 17302, 28195
53237, 28173, 7524
53237, 17304, 28173
28184, 53217, 28298
28184, 2298, 53217
53227, 28184, 7534
53227, 17303, 28184
28173, 53227, 28288
28173, 2299, 53227
53267, 28140, 7494
53267, 17307, 28140
28129, 53267, 28248
28129, 2303, 53267
53277, 28129, 7484
53277, 15099, 28129
16168, 53277, 28238
16168, 95, 53277
51977, 16168, 1164
51977, 17198, 16168
30428, 51977, 30538
30428, 2194, 51977
51987, 30428, 8574
51987, 17199, 30428
30417, 51987, 30528
30417, 2195, 51987
51997, 30417, 8564
51997, 17200, 30417
30406, 51997, 30518
30406, 2196, 51997
52007, 30406, 8554
52007, 17201, 30406
30395, 52007, 30508
30395, 2197, 52007
52017, 30395, 8544
52017, 17202, 30395
30384, 52017, 30498
30384, 2198, 52017
52027, 30384, 8534
52027, 17203, 30384
30373, 52027, 30488
30373, 2199, 52027
52037, 30373, 8524
52037, 17204, 30373
30362, 52037, 30478
30362, 2200, 52037
52047, 30362, 8514
52047, 17205, 30362
30351, 52047, 30468
30351, 2201, 52047
52057, 30351, 8504
52057, 17206, 30351
30340, 52057, 30458
30340, 2202, 52057
52067, 30340, 8494
52067, 17207, 30340
30329, 52067, 30448
30329, 2203, 52067
52077, 30329, 8484
52077, 15089, 30329
16058, 52077, 30438
16058, 85, 52077
50777, 16058, 1054
50777, 17098, 16058
32628, 50777, 32738
32628, 2094, 50777
50787, 32628, 9574
50787, 17099, 32628
32617, 50787, 32728
32617, 2095, 50787
50797, 32617, 9564
50797, 17100, 32617
32606, 50797, 32718
32606, 2096, 50797
50807, 32606, 9554
50807, 17101, 32606
32595, 50807, 32708
32595, 2097, 50807
50817, 32595, 9544
50817, 17102, 32595
32584, 50817, 32698
32584, 2098, 50817
50827, 32584, 9534
50827, 17103, 32584
32573, 50827, 32688
32573, 2099, 50827
50837, 32573, 9524
50837, 17104, 32573
7504, 28268, 53246
7504, 28151, 28268
28268, 53247, 7514
28268, 7514, 28163
28258, 53257, 7504
28258, 7504, 28152
7514, 28278, 53236
7514, 28162, 28278
7494, 28258, 53256
7494, 28140, 28258
28298, 53217, 7544
28298, 7544, 28196
28278, 53237, 7524
28278, 7524, 28174
7534, 28298, 53216
7534, 28184, 28298
28288, 53227, 7534
28288, 7534, 28185
7524, 28288, 53226
7524, 28173, 28288
28248, 53267, 7494
28248, 7494, 28141
7484, 28248, 53266
7484, 28129, 28248
28238, 53277, 7484
28238, 7484, 28130
1164, 28238, 53276
1164, 16168, 28238
30538, 51977, 1164
30538, 1164, 16169
8574, 30538, 51976
8574, 30428, 30538
30528, 51987, 8574
30528, 8574, 30429
8564, 30528, 51986
8564, 30417, 30528
30518, 51997, 8564
30518, 8564, 30418
8554, 30518, 51996
8554, 30406, 30518
30508, 52007, 8554
30508, 8554, 30407
8544, 30508, 52006
8544, 30395, 30508
30498, 52017, 8544
30498, 8544, 30396
8534, 30498, 52016
8534, 30384, 30498
30488, 52027, 8534
30488, 8534, 30385
8524, 30488, 52026
8524, 30373, 30488
30478, 52037, 8524
30478, 8524, 30374
8514, 30478, 52036
8514, 30362, 30478
30468, 52047, 8514
30468, 8514, 30363
8504, 30468, 52046
8504, 30351, 30468
30458, 52057, 8504
30458, 8504, 30352
8494, 30458, 52056
8494, 30340, 30458
30448, 52067, 8494
30448, 8494, 30341
8484, 30448, 52066
8484, 30329, 30448
30438, 52077, 8484
30438, 8484, 30330
1054, 30438, 52076
1054, 16058, 30438
32738, 50777, 1054
32738, 1054, 16059
9574, 32738, 50776
9574, 32628, 32738
32728, 50787, 9574
32728, 9574, 32629
9564, 32728, 50786
9564, 32617, 32728
32718, 50797, 9564
32718, 9564, 32618
9554, 32718, 50796
9554, 32606, 32718
32708, 50807, 9554
32708, 9554, 32607
9544, 32708, 50806
9544, 32595, 32708
32698, 50817, 9544
32698, 9544, 32596
9534, 32698, 50816
9534, 32584, 32698
32688, 50827, 9534
32688, 9534, 32585
9524, 32688, 50826
9524, 32573, 32688
32678, 50837, 9524
32678, 9524, 32574
28152, 53246, 28269
28152, 7504, 53246
53246, 28163, 7515
53246, 28268, 28163
28163, 53236, 28279
28163, 7514, 53236
53236, 28174, 7525
53236, 28278, 28174
53256, 28152, 7505
53256, 28258, 28152
28174, 53226, 28289
28174, 7524, 53226
53216, 28196, 7545
53216, 28298, 28196
53226, 28185, 7535
53226, 28288, 28185
28185, 53216, 28299
28185, 7534, 53216
28141, 53256, 28259
28141, 7494, 53256
53266, 28141, 7495
53266, 28248, 28141
28130, 53266, 28249
28130, 7484, 53266
53276, 28130, 7485
53276, 28238, 28130
16169, 53276, 28239
16169, 1164, 53276
51976, 16169, 1165
51976, 30538, 16169
30429, 51976, 30539
30429, 8574, 51976
50836, 32574, 9525
50836, 32678, 32574
32574, 50826, 32689
32574, 9524, 50826
51986, 30429, 8575
51986, 30528, 30429
50826, 32585, 9535
50826, 32688, 32585
32585, 50816, 32699
32585, 9534, 50816
50816, 32596, 9545
50816, 32698, 32596
32618, 50786, 32729
32618, 9564, 50786
50796, 32618, 9565
50796, 32718, 32618
32607, 50796, 32719
32607, 9554, 50796
50786, 32629, 9575
50786, 32728, 32629
50806, 32607, 9555
50806, 32708, 32607
30418, 51986, 30529
30418, 8564, 51986
32629, 50776, 32739
32629, 9574, 50776
51996, 30418, 8565
51996, 30518, 30418
50776, 16059, 1055
50776, 32738, 16059
32596, 50806, 32709
32596, 9544, 50806
30407, 51996, 30519
30407, 8554, 51996
52006, 30407, 8555
52006, 30508, 30407
30396, 52006, 30509
30396, 8544, 52006
52016, 30396, 8545
52016, 30498, 30396
30385, 52016, 30499
30385, 8534, 52016
52026, 30385, 8535
52026, 30488, 30385
30374, 52026, 30489
30374, 8524, 52026
52036, 30374, 8525
52036, 30478, 30374
30363, 52036, 30479
30363, 8514, 52036
52046, 30363, 8515
52046, 30468, 30363
30352, 52046, 30469
30352, 8504, 52046
52056, 30352, 8505
52056, 30458, 30352
30341, 52056, 30459
30341, 8494, 52056
52066, 30341, 8495
52066, 30448, 30341
30330, 52066, 30449
30330, 8484, 52066
52076, 30330, 8485
52076, 30438, 30330
16059, 52076, 30439
16059, 1054, 52076
7515, 28279, 53235
7515, 28163, 28279
28269, 53246, 7515
28269, 7515, 28164
7505, 28269, 53245
7505, 28152, 28269
28279, 53236, 7525
28279, 7525, 28175
7525, 28289, 53225
7525, 28174, 28289
28289, 53226, 7535
28289, 7535, 28186
28259, 53256, 7505
28259, 7505, 28153
28299, 53216, 7545
28299, 7545, 28197
7535, 28299, 53215
7535, 28185, 28299
7495, 28259, 53255
7495, 28141, 28259
28249, 53266, 7495
28249, 7495, 28142
7485, 28249, 53265
7485, 28130, 28249
28239, 53276, 7485
28239, 7485, 28131
1165, 28239, 53275
1165, 16169, 28239
30539, 51976, 1165
30539, 1165, 16170
32679, 50836, 9525
32679, 9525, 32575
9525, 32689, 50825
9525, 32574, 32689
8575, 30539, 51975
8575, 30429, 30539
32689, 50826, 9535
32689, 9535, 32586
30529, 51986, 8575
30529, 8575, 30430
9535, 32699, 50815
9535, 32585, 32699
32699, 50816, 9545
32699, 9545, 32597
9565, 32729, 50785
9565, 32618, 32729
32719, 50796, 9565
32719, 9565, 32619
9555, 32719, 50795
9555, 32607, 32719
32729, 50786, 9575
32729, 9575, 32630
32709, 50806, 9555
32709, 9555, 32608
9575, 32739, 50775
9575, 32629, 32739
9545, 32709, 50805
9545, 32596, 32709
8565, 30529, 51985
8565, 30418, 30529
32739, 50776, 1055
32739, 1055, 16060
30519, 51996, 8565
30519, 8565, 30419
8555, 30519, 51995
8555, 30407, 30519
30509, 52006, 8555
30509, 8555, 30408
8545, 30509, 52005
8545, 30396, 30509
30499, 52016, 8545
30499, 8545, 30397
8535, 30499, 52015
8535, 30385, 30499
30489, 52026, 8535
30489, 8535, 30386
8525, 30489, 52025
8525, 30374, 30489
30479, 52036, 8525
30479, 8525, 30375
8515, 30479, 52035
8515, 30363, 30479
30469, 52046, 8515
30469, 8515, 30364
8505, 30469, 52045
8505, 30352, 30469
30459, 52056, 8505
30459, 8505, 30353
8495, 30459, 52055
8495, 30341, 30459
30449, 52066, 8495
30449, 8495, 30342
8485, 30449, 52065
8485, 30330, 30449
30439, 52076, 8485
30439, 8485, 30331
1055, 30439, 52075
1055, 16059, 30439
# 2.975083899980002, 0, -5.95647930002
327, 15332, 50597
15331, 327, 33002
326, 15331, 50607
15330, 326, 32991
325, 15330, 50617
15329, 325, 32980
324, 15329, 50627
15328, 324, 32969
17, 15328, 50637
14901, 17, 15928
323, 14901, 49337
15327, 323, 35268
322, 15327, 49347
15326, 322, 35257
321, 15326, 49357
15325, 321, 35246
320, 15325, 49367
15324, 320, 35235
319, 15324, 49377
15323, 319, 35224
318, 15323, 49387
15322, 318, 35213
317, 15322, 49397
15321, 317, 35202
316, 15321, 49407
15320, 316, 35191
315, 15320, 49417
15319, 315, 35180
314, 15319, 49427
15318, 314, 35169
16, 15318, 49437
14900, 16, 15818
313, 14900, 48137
15317, 313, 37468
312, 15317, 48147
15316, 312, 37457
311, 15316, 48157
15315, 311, 37446
310, 15315, 48167
15314, 310, 37435
309, 15314, 48177
15313, 309, 37424
308, 15313, 48187
15312, 308, 37413
307, 15312, 48197
15311, 307, 37402
306, 15311, 48207
15310, 306, 37391
33002, 50597, 33118
33002, 327, 50597
50607, 33002, 9714
50607, 15331, 33002
32991, 50607, 33108
32991, 326, 50607
50617, 32991, 9704
50617, 15330, 32991
32980, 50617, 33098
32980, 325, 50617
50627, 32980, 9694
50627, 15329, 32980
32969, 50627, 33088
32969, 324, 50627
50637, 32969, 9684
50637, 15328, 32969
15928, 50637, 33078
15928, 17, 50637
49337, 15928, 924
49337, 14901, 15928
35268, 49337, 35378
35268, 323, 49337
49347, 35268, 10774
49347, 15327, 35268
35257, 49347, 35368
35257, 322, 49347
49357, 35257, 10764
49357, 15326, 35257
35246, 49357, 35358
35246, 321, 49357
49367, 35246, 10754
49367, 15325, 35246
35235, 49367, 35348
35235, 320, 49367
49377, 35235, 10744
49377, 15324, 35235
35224, 49377, 35338
35224, 319, 49377
49387, 35224, 10734
49387, 15323, 35224
35213, 49387, 35328
35213, 318, 49387
49397, 35213, 10724
49397, 15322, 35213
35202, 49397, 35318
35202, 317, 49397
49407, 35202, 10714
49407, 15321, 35202
35191, 49407, 35308
35191, 316, 49407
49417, 35191, 10704
49417, 15320, 35191
35180, 49417, 35298
35180, 315, 49417
49427, 35180, 10694
49427, 15319, 35180
35169, 49427, 35288
35169, 314, 49427
49437, 35169, 10684
49437, 15318, 35169
15818, 49437, 35278
15818, 16, 49437
48137, 15818, 814
48137, 14900, 15818
37468, 48137, 37578
37468, 313, 48137
48147, 37468, 11774
48147, 15317, 37468
37457, 48147, 37568
37457, 312, 48147
48157, 37457, 11764
48157, 15316, 37457
37446, 48157, 37558
37446, 311, 48157
48167, 37446, 11754
48167, 15315, 37446
37435, 48167, 37548
37435, 310, 48167
48177, 37435, 11744
48177, 15314, 37435
37424, 48177, 37538
37424, 309, 48177
48187, 37424, 11734
48187, 15313, 37424
37413, 48187, 37528
37413, 308, 48187
48197, 37413, 11724
48197, 15312, 37413
37402, 48197, 37518
37402, 307, 48197
48207, 37402, 11714
48207, 15311, 37402
37391, 48207, 37508
37391, 306, 48207
48217, 37391, 11704
48217, 15310, 37391
9714, 33118, 50596
9714, 33002, 33118
33108, 50607, 9714
33108, 9714, 33003
9704, 33108, 50606
9704, 32991, 33108
33098, 50617, 9704
33098, 9704, 32992
9694, 33098, 50616
9694, 32980, 33098
33088, 50627, 9694
33088, 9694, 32981
9684, 33088, 50626
9684, 32969, 33088
33078, 50637, 9684
33078, 9684, 32970
924, 33078, 50636
924, 15928, 33078
35378, 49337, 924
35378, 924, 15929
10774, 35378, 49336
10774, 35268, 35378
35368, 49347, 10774
35368, 10774, 35269
10764, 35368, 49346
10764, 35257, 35368
35358, 49357, 10764
35358, 10764, 35258
10754, 35358, 49356
10754, 35246, 35358
35348, 49367, 10754
35348, 10754, 35247
10744, 35348, 49366
10744, 35235, 35348
35338, 49377, 10744
35338, 10744, 35236
10734, 35338, 49376
10734, 35224, 35338
35328, 49387, 10734
35328, 10734, 35225
10724, 35328, 49386
10724, 35213, 35328
35318, 49397, 10724
35318, 10724, 35214
10714, 35318, 49396
10714, 35202, 35318
35308, 49407, 10714
35308, 10714, 35203
10704, 35308, 49406
10704, 35191, 35308
35298, 49417, 10704
35298, 10704, 35192
10694, 35298, 49416
10694, 35180, 35298
35288, 49427, 10694
35288, 10694, 35181
10684, 35288, 49426
10684, 35169, 35288
35278, 49437, 10684
35278, 10684, 35170
814, 35278, 49436
814, 15818, 35278
37578, 48137, 814
37578, 814, 15819
11774, 37578, 48136
11774, 37468, 37578
37568, 48147, 11774
37568, 11774, 37469
11764, 37568, 48146
11764, 37457, 37568
37558, 48157, 11764
37558, 11764, 37458
11754, 37558, 48156
11754, 37446, 37558
37548, 48167, 11754
37548, 11754, 37447
11744, 37548, 48166
11744, 37435, 37548
37538, 48177, 11744
37538, 11744, 37436
11734, 37538, 48176
11734, 37424, 37538
37528, 48187, 11734
37528, 11734, 37425
11724, 37528, 48186
11724, 37413, 37528
37518, 48197, 11724
37518, 11724, 37414
11714, 37518, 48196
11714, 37402, 37518
37508, 48207, 11714
37508, 11714, 37403
11704, 37508, 48206
11704, 37391, 37508
37498, 48217, 11704
37498, 11704, 37392
32970, 50626, 33089
32970, 9684, 50626
50636, 32970, 9685
50636, 33078, 32970
15929, 50636, 33079
15929, 924, 50636
50626, 32981, 9695
50626, 33088, 32981
49336, 15929, 925
49336, 35378, 15929
35269, 49336, 35379
35269, 10774, 49336
32981, 50616, 33099
32981, 9694, 50616
49346, 35269, 10775
49346, 35368, 35269
50616, 32992, 9705
50616, 33098, 32992
35258, 49346, 35369
35258, 10764, 49346
32992, 50606, 33109
32992, 9704, 50606
49356, 35258, 10765
49356, 35358, 35258
50606, 33003, 9715
50606, 33108, 33003
35247, 49356, 35359
35247, 10754, 49356
33003, 50596, 33119
33003, 9714, 50596
49366, 35247, 10755
49366, 35348, 35247
35236, 49366, 35349
35236, 10744, 49366
49376, 35236, 10745
49376, 35338, 35236
35225, 49376, 35339
35225, 10734, 49376
49386, 35225, 10735
49386, 35328, 35225
35214, 49386, 35329
35214, 10724, 49386
49396, 35214, 10725
49396, 35318, 35214
35203, 49396, 35319
35203, 10714, 49396
49406, 35203, 10715
49406, 35308, 35203
35192, 49406, 35309
35192, 10704, 49406
49416, 35192, 10705
49416, 35298, 35192
35181, 49416, 35299
35181, 10694, 49416
49426, 35181, 10695
49426, 35288, 35181
35170, 49426, 35289
35170, 10684, 49426
49436, 35170, 10685
49436, 35278, 35170
15819, 49436, 35279
15819, 814, 49436
48136, 15819, 815
48136, 37578, 15819
37469, 48136, 37579
37469, 11774, 48136
48146, 37469, 11775
48146, 37568, 37469
37458, 48146, 37569
37458, 11764, 48146
48156, 37458, 11765
48156, 37558, 37458
37447, 48156, 37559
37447, 11754, 48156
48166, 37447, 11755
48166, 37548, 37447
37436, 48166, 37549
37436, 11744, 48166
48176, 37436, 11745
48176, 37538, 37436
37425, 48176, 37539
37425, 11734, 48176
48186, 37425, 11735
48186, 37528, 37425
37414, 48186, 37529
37414, 11724, 48186
48196, 37414, 11725
48196, 37518, 37414
37403, 48196, 37519
37403, 11714, 48196
48206, 37403, 11715
48206, 37508, 37403
37392, 48206, 37509
37392, 11704, 48206
48216, 37392, 11705
48216, 37498, 37392
925, 33079, 50635
925, 15929, 33079
9685, 33089, 50625
9685, 32970, 33089
33079, 50636, 9685
33079, 9685, 32971
35379, 49336, 925
35379, 925, 15930
33089, 50626, 9695
33089, 9695, 32982
10775, 35379, 49335
10775, 35269, 35379
9695, 33099, 50615
9695, 32981, 33099
35369, 49346, 10775
35369, 10775, 35270
33099, 50616, 9705
33099, 9705, 32993
10765, 35369, 49345
10765, 35258, 35369
9705, 33109, 50605
9705, 32992, 33109
35359, 49356, 10765
35359, 10765, 35259
33109, 50606, 9715
33109, 9715, 33004
10755, 35359, 49355
10755, 35247, 35359
9715, 33119, 50595
9715, 33003, 33119
35349, 49366, 10755
35349, 10755, 35248
10745, 35349, 49365
10745, 35236, 35349
35339, 49376, 10745
35339, 10745, 35237
10735, 35339, 49375
10735, 35225, 35339
35329, 49386, 10735
35329, 10735, 35226
10725, 35329, 49385
10725, 35214, 35329
35319, 49396, 10725
35319, 10725, 35215
10715, 35319, 49395
10715, 35203, 35319
35309, 49406, 10715
35309, 10715, 35204
10705, 35309, 49405
10705, 35192, 35309
35299, 49416, 10705
35299, 10705, 35193
10695, 35299, 49415
10695, 35181, 35299
35289, 49426, 10695
35289, 10695, 35182
10685, 35289, 49425
10685, 35170, 35289
35279, 49436, 10685
35279, 10685, 35171
815, 35279, 49435
815, 15819, 35279
37579, 48136, 815
37579, 815, 15820
11775, 37579, 48135
11775, 37469, 37579
37569, 48146, 11775
37569, 11775, 37470
11765, 37569, 48145
11765, 37458, 37569
37559, 48156, 11765
37559, 11765, 37459
11755, 37559, 48155
11755, 37447, 37559
37549, 48166, 11755
37549, 11755, 37448
11745, 37549, 48165
11745, 37436, 37549
37539, 48176, 11745
37539, 11745, 37437
11735, 37539, 48175
11735, 37425, 37539
37529, 48186, 11735
37529, 11735, 37426
11725, 37529, 48185
11725, 37414, 37529
37519, 48196, 11725
37519, 11725, 37415
11715, 37519, 48195
11715, 37403, 37519
37509, 48206, 11715
37509, 11715, 37404
11705, 37509, 48205
11705, 37392, 37509
37499, 48216, 11705
37499, 11705, 37393
32971, 50625, 33090
32971, 9685, 50625
50635, 32971, 9686
50635, 33079, 32971
15930, 50635, 33080
15930, 925, 50635
50625, 32982, 9696
50625, 33089, 32982
32982, 50615, 33100
32982, 9695, 50615
49335, 15930, 926
49335, 35379, 15930
35270, 49335, 35380
35270, 10775, 49335
50615, 32993, 9706
50615, 33099, 32993
32993, 50605, 33110
32993, 9705, 50605
49345, 35270, 10776
49345, 35369, 35270
50605, 33004, 9716
50605, 33109, 33004
35259, 49345, 35370
35259, 10765, 49345
33004, 50595, 33120
33004, 9715, 50595
49355, 35259, 10766
49355, 35359, 35259
35248, 49355, 35360
35248, 10755, 49355
49365, 35248, 10756
49365, 35349, 35248
35237, 49365, 35350
35237, 10745, 49365
49375, 35237, 10746
49375, 35339, 35237
35226, 49375, 35340
35226, 10735, 49375
49385, 35226, 10736
49385, 35329, 35226
35215, 49385, 35330
35215, 10725, 49385
49395, 35215, 10726
49395, 35319, 35215
35204, 49395, 35320
35204, 10715, 49395
49405, 35204, 10716
49405, 35309, 35204
35193, 49405, 35310
35193, 10705, 49405
49415, 35193, 10706
49415, 35299, 35193
35182, 49415, 35300
35182, 10695, 49415
49425, 35182, 10696
49425, 35289, 35182
35171, 49425, 35290
35171, 10685, 49425
49435, 35171, 10686
49435, 35279, 35171
15820, 49435, 35280
15820, 815, 49435
48135, 15820, 816
48135, 37579, 15820
37470, 48135, 37580
37470, 11775, 48135
48145, 37470, 11776
48145, 37569, 37470
37459, 48145, 37570
37459, 11765, 48145
48155, 37459, 11766
48155, 37559, 37459
37448, 48155, 37560
37448, 11755, 48155
48165, 37448, 11756
48165, 37549, 37448
37437, 48165, 37550
37437, 11745, 48165
48175, 37437, 11746
48175, 37539, 37437
37426, 48175, 37540
37426, 11735, 48175
48185, 37426, 11736
48185, 37529, 37426
37415, 48185, 37530
37415, 11725, 48185
48195, 37415, 11726
48195, 37519, 37415
37404, 48195, 37520
37404, 11715, 48195
48205, 37404, 11716
48205, 37509, 37404
37393, 48205, 37510
37393, 11705, 48205
48215, 37393, 11706
48215, 37499, 37393
9686, 33090, 50624
9686, 32971, 33090
33080, 50635, 9686
33080, 9686, 32972
33090, 50625, 9696
33090, 9696, 32983
926, 33080, 50634
926, 15930, 33080
9696, 33100, 50614
9696, 32982, 33100
35380, 49335, 926
35380, 926, 15931
33100, 50615, 9706
33100, 9706, 32994
10776, 35380, 49334
10776, 35270, 35380
9706, 33110, 50604
9706, 32993, 33110
35370, 49345, 10776
35370, 10776, 35271
33110, 50605, 9716
33110, 9716, 33005
10766, 35370, 49344
10766, 35259, 35370
9716, 33120, 50594
9716, 33004, 33120
35360, 49355, 10766
35360, 10766, 35260
10756, 35360, 49354
10756, 35248, 35360
35350, 49365, 10756
35350, 10756, 35249
10746, 35350, 49364
10746, 35237, 35350
35340, 49375, 10746
35340, 10746, 35238
10736, 35340, 49374
10736, 35226, 35340
35330, 49385, 10736
35330, 10736, 35227
10726, 35330, 49384
10726, 35215, 35330
35320, 49395, 10726
35320, 10726, 35216
10716, 35320, 49394
10716, 35204, 35320
35310, 49405, 10716
35310, 10716, 35205
10706, 35310, 49404
10706, 35193, 35310
35300, 49415, 10706
35300, 10706, 35194
10696, 35300, 49414
10696, 35182, 35300
35290, 49425, 10696
35290, 10696, 35183
10686, 35290, 49424
10686, 35171, 35290
35280, 49435, 10686
35280, 10686, 35172
816, 35280, 49434
816, 15820, 35280
37580, 48135, 816
37580, 816, 15821
11776, 37580, 48134
11776, 37470, 37580
37570, 48145, 11776
37570, 11776, 37471
11766, 37570, 48144
11766, 37459, 37570
37560, 48155, 11766
37560, 11766, 37460
11756, 37560, 48154
11756, 37448, 37560
37550, 48165, 11756
37550, 11756, 37449
11746, 37550, 48164
11746, 37437, 37550
37540, 48175, 11746
37540, 11746, 37438
11736, 37540, 48174
11736, 37426, 37540
37530, 48185, 11736
37530, 11736, 37427
11726, 37530, 48184
11726, 37415, 37530
37520, 48195, 11726
37520, 11726, 37416
11716, 37520, 48194
11716, 37404, 37520
37510, 48205, 11716
37510, 11716, 37405
11706, 37510, 48204
11706, 37393, 37510
37500, 48215, 11706
37500, 11706, 37394
32983, 50614, 33101
32983, 9696, 50614
50624, 32983, 9697
50624, 33090, 32983
50614, 32994, 9707
50614, 33100, 32994
32972, 50624, 33091
32972, 9686, 50624
32994, 50604, 33111
32994, 9706, 50604
50604, 33005, 9717
50604, 33110, 33005
50634, 32972, 9687
50634, 33080, 32972
33005, 50594, 33121
33005, 9716, 50594
15931, 50634, 33081
15931, 926, 50634
49334, 15931, 927
49334, 35380, 15931
35271, 49334, 35381
35271, 10776, 49334
49344, 35271, 10777
49344, 35370, 35271
35260, 49344, 35371
35260, 10766, 49344
49354, 35260, 10767
49354, 35360, 35260
35249, 49354, 35361
35249, 10756, 49354
49364, 35249, 10757
49364, 35350, 35249
35238, 49364, 35351
35238, 10746, 49364
49374, 35238, 10747
49374, 35340, 35238
35227, 49374, 35341
35227, 10736, 49374
49384, 35227, 10737
49384, 35330, 35227
35216, 49384, 35331
35216, 10726, 49384
49394, 35216, 10727
49394, 35320, 35216
35205, 49394, 35321
35205, 10716, 49394
49404, 35205, 10717
49404, 35310, 35205
35194, 49404, 35311
35194, 10706, 49404
49414, 35194, 10707
49414, 35300, 35194
35183, 49414, 35301
35183, 10696, 49414
49424, 35183, 10697
49424, 35290, 35183
35172, 49424, 35291
35172, 10686, 49424
49434, 35172, 10687
49434, 35280, 35172
15821, 49434, 35281
15821, 816, 49434
48134, 15821, 817
48134, 37580, 15821
37471, 48134, 37581
37471, 11776, 48134
48144, 37471, 11777
48144, 37570, 37471
37460, 48144, 37571
37460, 11766, 48144
48154, 37460, 11767
48154, 37560, 37460
37449, 48154, 37561
37449, 11756, 48154
48164, 37449, 11757
48164, 37550, 37449
37438, 48164, 37551
37438, 11746, 48164
48174, 37438, 11747
48174, 37540, 37438
37427, 48174, 37541
37427, 11736, 48174
48184, 37427, 11737
48184, 37530, 37427
37416, 48184, 37531
37416, 11726, 48184
48194, 37416, 11727
48194, 37520, 37416
37405, 48194, 37521
37405, 11716, 48194
48204, 37405, 11717
48204, 37510, 37405
37394, 48204, 37511
37394, 11706, 48204
48214, 37394, 11707
48214, 37500, 37394
9717, 33121, 50593
9717, 33005, 33121
33111, 50604, 9717
33111, 9717, 33006
9707, 33111, 50603
9707, 32994, 33111
33101, 50614, 9707
33101, 9707, 32995
9697, 33101, 50613
9697, 32983, 33101
33091, 50624, 9697
33091, 9697, 32984
9687, 33091, 50623
9687, 32972, 33091
33081, 50634, 9687
33081, 9687, 32973
927, 33081, 50633
927, 15931, 33081
35381, 49334, 927
35381, 927, 15932
10777, 35381, 49333
10777, 35271, 35381
35371, 49344, 10777
35371, 10777, 35272
10767, 35371, 49343
10767, 35260, 35371
35361, 49354, 10767
35361, 10767, 35261
10757, 35361, 49353
10757, 35249, 35361
35351, 49364, 10757
35351, 10757, 35250
10747, 35351, 49363
10747, 35238, 35351
35341, 49374, 10747
35341, 10747, 35239
10737, 35341, 49373
10737, 35227, 35341
35331, 49384, 10737
35331, 10737, 35228
10727, 35331, 49383
10727, 35216, 35331
35321, 49394, 10727
35321, 10727, 35217
10717, 35321, 49393
10717, 35205, 35321
35311, 49404, 10717
35311, 10717, 35206
10707, 35311, 49403
10707, 35194, 35311
35301, 49414, 10707
35301, 10707, 35195
10697, 35301, 49413
10697, 35183, 35301
35291, 49424, 10697
35291, 10697, 35184
10687, 35291, 49423
10687, 35172, 35291
35281, 49434, 10687
35281, 10687, 35173
817, 35281, 49433
817, 15821, 35281
37581, 48134, 817
37581, 817, 15822
11777, 37581, 48133
11777, 37471, 37581
37571, 48144, 11777
37571, 11777, 37472
11767, 37571, 48143
11767, 37460, 37571
37561, 48154, 11767
37561, 11767, 37461
11757, 37561, 48153
11757, 37449, 37561
37551, 48164, 11757
37551, 11757, 37450
11747, 37551, 48163
11747, 37438, 37551
37541, 48174, 11747
37541, 11747, 37439
11737, 37541, 48173
11737, 37427, 37541
37531, 48184, 11737
37531, 11737, 37428
11727, 37531, 48183
11727, 37416, 37531
37521, 48194, 11727
37521, 11727, 37417
11717, 37521, 48193
11717, 37405, 37521
37511, 48204, 11717
37511, 11717, 37406
11707, 37511, 48203
11707, 37394, 37511
37501, 48214, 11707
37501, 11707, 37395
33006, 50593, 33122
33006, 9717, 50593
50603, 33006, 9718
50603, 33111, 33006
32995, 50603, 33112
32995, 9707, 50603
50613, 32995, 9708
50613, 33101, 32995
32984, 50613, 33102
32984, 9697, 50613
50623, 32984, 9698
50623, 33091, 32984
32973, 50623, 33092
32973, 9687, 50623
50633, 32973, 9688
50633, 33081, 32973
15932, 50633, 33082
15932, 927, 50633
49333, 15932, 928
49333, 35381, 15932
35272, 49333, 35382
35272, 10777, 49333
49343, 35272, 10778
49343, 35371, 35272
35261, 49343, 35372
35261, 10767, 49343
49353, 35261, 10768
49353, 35361, 35261
35250, 49353, 35362
35250, 10757, 49353
49363, 35250, 10758
49363, 35351, 35250
35239, 49363, 35352
35239, 10747, 49363
49373, 35239, 10748
49373, 35341, 35239
35228, 49373, 35342
35228, 10737, 49373
49383, 35228, 10738
49383, 35331, 35228
35217, 49383, 35332
35217, 10727, 49383
49393, 35217, 10728
49393, 35321, 35217
35206, 49393, 35322
35206, 10717, 49393
49403, 35206, 10718
49403, 35311, 35206
35195, 49403, 35312
35195, 10707, 49403
49413, 35195, 10708
